"STATION","NAME","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"US1WAKG0137","SHORELINE 1.7 NW, WA US","2010-08",,,,"7","3",,,,,,,,,,,"0.20",,,,"0.61",,,,,,,,
"US1WAKG0137","SHORELINE 1.7 NW, WA US","2010-09",,,,"13","10",,,,,,,,,,,"0.59",,,,"3.24",,,,,,,,
"US1WAKG0137","SHORELINE 1.7 NW, WA US","2010-10",,,,"12","6",,,,,,,,,,,"1.05",,,,"3.11",,,,,,,,
"US1WAKG0137","SHORELINE 1.7 NW, WA US","2010-12",,,,"24","16",,,,,,,,,,,"2.32",,,,"8.45",,,,,,,,
"USW00094274","TACOMA NARROWS AIRPORT, WA US","2010-01","4.3","0","0","25","14",,,"0","0","0","0","0","35",,,"1.06","60","2654","594","6.76",,"45.9","49.7","42.0","180","170","33.1","52"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","2010-02","3.8","0","0","21","15",,,"0","1","0","0","0","30",,,"0.53","56","3202","549","4.35",,"45.4","51.0","39.8","360","330","23.9","41"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","2010-03","6.3","0","0","20","9",,,"0","3","0","0","0","29",,,"0.89","68","3776","573","4.30",,"46.5","53.5","39.6","190","190","25.9","38"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","2010-04","7.2","0","0","23","12",,,"0","0","0","0","0","35",,,"0.79","68","4266","490","3.65",,"48.6","55.2","42.1","180","180","32.0","43"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","2010-05","6.3","0","0","19","11",,,"0","0","0","2","0","39",,,"0.49","71","4666","400","3.45",,"52.1","59.5","44.7","190","210","30.0","47"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","2010-06","5.4","0","0","14","7",,,"0","0","0","6","0","46",,,"0.47","75","4890","224","2.41",,"57.5","64.8","50.3","190","330","21.0","30"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","2010-07","5.1","42","41","2","1",,,"0","0","0","17","1","49",,,"0.83","90","106","106","0.89",,"62.9","72.8","53.0","360","200","19.9","26"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","2010-08","5.6","96","54","2","0",,,"0","0","0","19","2","47",,,"0.04","92","196","90","0.07",,"63.9","73.6","54.2","190","210","21.0","31"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","2010-09","4.7","103","6","14","9",,,"0","0","0","5","0","48",,,"1.48","84","347","151","5.23",,"60.2","66.4","53.9","360","180","19.9","28"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","2010-10","4.5","103","0","15","8",,,"0","0","0","0","0","39",,,"1.01","65","731","384","4.41",,"52.6","58.7","46.5","200","200","25.9","39"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","2010-11","6.3","103","0","16","8",,,"0","5","2","0","0","18",,,"0.42","68","1360","629","2.35",,"43.3","47.9","38.7","350","360","35.1","45"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","2010-12","6.3","103","0","22","16",,,"0","3","0","0","0","22",,,"1.54","56","2050","690","8.05",,"42.7","47.2","38.3","180","210","30.0","45"
"US1WAKG0136","SEATTLE 5.1 SE, WA US","2010-01",,,,"19","14",,,,,,,,,,,"1.09",,,,"5.75",,,,,,,,
"US1WAKG0136","SEATTLE 5.1 SE, WA US","2010-02",,,,"20","13",,,,,,,,,,,"0.64",,,,"3.32",,,,,,,,
"US1WAKG0136","SEATTLE 5.1 SE, WA US","2010-04",,,,"20","9",,,,,,,,,,,"0.84",,,,"3.43",,,,,,,,
"US1WAKG0136","SEATTLE 5.1 SE, WA US","2010-12",,,,"20","14",,,,,,,,,,,"2.83",,,,"8.91",,,,,,,,
"US1WAKG0013","AUBURN 1.9 N, WA US","2010-05",,,,"21","14",,,,,,,,,,,"0.61",,,,"4.23",,,,,,,,
"US1WAKG0013","AUBURN 1.9 N, WA US","2010-06",,,,"16","12",,,,,,,,,,,"0.66",,,,"4.37",,,,,,,,
"US1WAKG0013","AUBURN 1.9 N, WA US","2010-07",,,,"4","2",,"0",,,,,,,,"0.0","0.51",,,,"0.91","0.0",,,,,,,
"US1WAKG0013","AUBURN 1.9 N, WA US","2010-08",,,,"4","1",,,,,,,,,,,"0.24",,,,"0.33",,,,,,,,
"US1WAKG0013","AUBURN 1.9 N, WA US","2010-09",,,,"17","13",,,,,,,,,,,"1.28",,,,"4.28",,,,,,,,
"US1WAKG0010","RENTON 1.5 E, WA US","2010-01",,,,"22","15",,,,,,,,,,,"0.94",,,,"7.20",,,,,,,,
"US1WAKG0010","RENTON 1.5 E, WA US","2010-02",,,,"16","13",,,,,,,,,,,"0.54",,,,"3.62",,,,,,,,
"US1WAKG0010","RENTON 1.5 E, WA US","2010-04",,,,"21","12",,,,,,,,,,,"0.88",,,,"3.74",,,,,,,,
"US1WAKG0010","RENTON 1.5 E, WA US","2010-05",,,,"22","14",,,,,,,,,,,"0.43",,,,"3.69",,,,,,,,
"US1WAKG0010","RENTON 1.5 E, WA US","2010-12",,,,"24","13",,,,,,,,,,,"2.50",,,,"8.72",,,,,,,,
"US1WAKG0097","COVINGTON 1.1 NE, WA US","2010-01",,,,"25","16","0","0",,,,,,,"0","0.0","1.00",,,,"7.30","0.0",,,,,,,
"US1WAKG0097","COVINGTON 1.1 NE, WA US","2010-02",,,,"18","14","0","0",,,,,,,"0","0.0","0.43",,,,"3.71","0.0",,,,,,,
"US1WAKG0097","COVINGTON 1.1 NE, WA US","2010-03",,,,"21","11","0","0",,,,,,,"0","0.0","1.06",,,,"4.87","0.0",,,,,,,
"US1WAKG0097","COVINGTON 1.1 NE, WA US","2010-04",,,,"22","15","0","0",,,,,,,"0","0.0","1.00",,,,"4.81","0.0",,,,,,,
"US1WAKG0097","COVINGTON 1.1 NE, WA US","2010-05",,,,"20","15","0","0",,,,,,,"0","0.0","0.55",,,,"4.63","0.0",,,,,,,
"US1WAKG0097","COVINGTON 1.1 NE, WA US","2010-06",,,,"16","12","0","0",,,,,,,"0","0.0","0.73",,,,"5.30","0.0",,,,,,,
"US1WAKG0097","COVINGTON 1.1 NE, WA US","2010-07",,,,"2","0","0","0",,,,,,,"0","0.0","0.05",,,,"0.09","0.0",,,,,,,
"US1WAKG0097","COVINGTON 1.1 NE, WA US","2010-09",,,,"19","13","0","0",,,,,,,"0","0.0","1.00",,,,"4.91","0.0",,,,,,,
"US1WAKG0097","COVINGTON 1.1 NE, WA US","2010-10",,,,"10","8",,,,,,,,,,,"1.03",,,,"4.07",,,,,,,,
"US1WAKG0097","COVINGTON 1.1 NE, WA US","2010-11",,,,"21","14","3","0",,,,,,,"5","0.0","1.70",,,,"6.17","0.0",,,,,,,
"US1WAKG0097","COVINGTON 1.1 NE, WA US","2010-12",,,,"26","14","0","0",,,,,,,"0","0.0","1.55",,,,"8.59","0.0",,,,,,,
"US1WAKG0094","BELLEVUE 2.3 SSE, WA US","2010-02",,,,"14","10",,,,,,,,,,,"0.30",,,,"2.34",,,,,,,,
"US1WAKG0094","BELLEVUE 2.3 SSE, WA US","2010-03",,,,"17","10",,,,,,,,,,,"0.95",,,,"4.93",,,,,,,,
"US1WAKG0094","BELLEVUE 2.3 SSE, WA US","2010-05",,,,"24","12",,,,,,,,,,,"0.63",,,,"4.44",,,,,,,,
"US1WAKG0094","BELLEVUE 2.3 SSE, WA US","2010-06",,,,"15","12",,,,,,,,,,,"0.65",,,,"4.20",,,,,,,,
"US1WAKG0094","BELLEVUE 2.3 SSE, WA US","2010-10",,,,"13","10",,,,,,,,,,,"1.68",,,,"5.90",,,,,,,,
"US1WAKG0094","BELLEVUE 2.3 SSE, WA US","2010-11",,,,"24","16",,,,,,,,,,,"1.27",,,,"6.05",,,,,,,,
"US1WAKG0094","BELLEVUE 2.3 SSE, WA US","2010-12",,,,"27","16",,,,,,,,,,,"3.14",,,,"10.54",,,,,,,,
"US1WAKP0008","INDIANOLA 0.7 SSE, WA US","2010-02",,,,"18","11","0","0",,,,,,,"0","0.0","0.63",,,,"3.74","0.0",,,,,,,
"US1WAKP0008","INDIANOLA 0.7 SSE, WA US","2010-04",,,,"17","7","0","0",,,,,,,"0","0.0","0.52",,,,"2.80","0.0",,,,,,,
"US1WAKP0008","INDIANOLA 0.7 SSE, WA US","2010-06",,,,"17","8","0","0",,,,,,,"0","0.0","0.31",,,,"2.13","0.0",,,,,,,
"US1WAKP0007","TRACYTON 2.3 WSW, WA US","2010-01",,,,"25","16",,,,,,,,,,,"1.82",,,,"10.38",,,,,,,,
"US1WAKP0007","TRACYTON 2.3 WSW, WA US","2010-02",,,,"21","14",,,,,,,,,,,"1.17",,,,"6.95",,,,,,,,
"US1WAKP0007","TRACYTON 2.3 WSW, WA US","2010-03",,,,"21","10",,,,,,,,,,,"1.76",,,,"5.64",,,,,,,,
"US1WAKP0007","TRACYTON 2.3 WSW, WA US","2010-04",,,,"19","10",,,,,,,,,,,"0.94",,,,"4.24",,,,,,,,
"US1WAKP0007","TRACYTON 2.3 WSW, WA US","2010-07",,,,"6","1",,,,,,,,,,,"0.20",,,,"0.39",,,,,,,,
"US1WAKP0007","TRACYTON 2.3 WSW, WA US","2010-11",,,,"21","12",,,,,,,,,,,"1.37",,,,"7.27",,,,,,,,
"US1WAKP0007","TRACYTON 2.3 WSW, WA US","2010-12",,,,"24","21",,,,,,,,,,,"3.81",,,,"15.36",,,,,,,,
"US1WASN0007","BOTHELL 4.4 N, WA US","2010-01",,,,"21","17",,,,,,,,,,,"1.08",,,,"6.59",,,,,,,,
"US1WASN0007","BOTHELL 4.4 N, WA US","2010-02",,,,"16","11",,,,,,,,,,,"0.59",,,,"3.23",,,,,,,,
"US1WASN0007","BOTHELL 4.4 N, WA US","2010-03",,,,"17","9",,,,,,,,,,,"0.99",,,,"3.68",,,,,,,,
"US1WASN0007","BOTHELL 4.4 N, WA US","2010-04",,,,"21","11",,,,,,,,,,,"0.66",,,,"3.32",,,,,,,,
"US1WASN0007","BOTHELL 4.4 N, WA US","2010-05",,,,"19","14",,,,,,,,,,,"0.41",,,,"4.16",,,,,,,,
"US1WASN0007","BOTHELL 4.4 N, WA US","2010-06",,,,"13","10",,,,,,,,,,,"0.51",,,,"3.02",,,,,,,,
"US1WASN0007","BOTHELL 4.4 N, WA US","2010-07",,,,"5","1",,,,,,,,,,,"0.14",,,,"0.32",,,,,,,,
"US1WASN0007","BOTHELL 4.4 N, WA US","2010-08",,,,"6","2",,,,,,,,,,,"0.46",,,,"0.83",,,,,,,,
"US1WASN0007","BOTHELL 4.4 N, WA US","2010-09",,,,"15","12",,,,,,,,,,,"2.00",,,,"6.54",,,,,,,,
"US1WASN0007","BOTHELL 4.4 N, WA US","2010-10",,,,"11","8",,,,,,,,,,,"0.83",,,,"2.69",,,,,,,,
"US1WASN0007","BOTHELL 4.4 N, WA US","2010-11",,,,"19","14",,,,,,,,,,,"0.75",,,,"4.66",,,,,,,,
"US1WASN0007","BOTHELL 4.4 N, WA US","2010-12",,,,"24","16",,,,,,,,,,,"2.23",,,,"8.99",,,,,,,,
"US1WAKP0006","BAINBRIDGE ISLAND 2.6 NNW, WA US","2010-01",,,,"18","15",,,,,,,,,,,"1.33",,,,"8.08",,,,,,,,
"US1WAKP0006","BAINBRIDGE ISLAND 2.6 NNW, WA US","2010-04",,,,"15","9",,,,,,,,,,,"0.62",,,,"2.56",,,,,,,,
"US1WAKP0006","BAINBRIDGE ISLAND 2.6 NNW, WA US","2010-06",,,,"9","6",,,,,,,,,,,"0.38",,,,"1.82",,,,,,,,
"US1WAKP0006","BAINBRIDGE ISLAND 2.6 NNW, WA US","2010-07",,,,"3","1",,"0",,,,,,,,"0.0","0.13",,,,"0.26","0.0",,,,,,,
"US1WAKP0006","BAINBRIDGE ISLAND 2.6 NNW, WA US","2010-09",,,,"15","10",,,,,,,,,,,"0.79",,,,"3.55",,,,,,,,
"US1WAKP0001","KINGSTON 2.7 SSE, WA US","2010-01",,,,"18","12",,,,,,,,,,,"1.12",,,,"5.77",,,,,,,,
"US1WAKP0001","KINGSTON 2.7 SSE, WA US","2010-03",,,,"15","7",,,,,,,,,,,"0.82",,,,"2.49",,,,,,,,
"US1WAKP0001","KINGSTON 2.7 SSE, WA US","2010-04",,,,"19","6",,,,,,,,,,,"0.62",,,,"2.75",,,,,,,,
"US1WAKP0001","KINGSTON 2.7 SSE, WA US","2010-05",,,,"14","7",,,,,,,,,,,"0.33",,,,"1.77",,,,,,,,
"US1WAKP0001","KINGSTON 2.7 SSE, WA US","2010-07",,,,"6","0",,,,,,,,,,,"0.08",,,,"0.20",,,,,,,,
"US1WAKP0001","KINGSTON 2.7 SSE, WA US","2010-09",,,,"17","8",,,,,,,,,,,"0.76",,,,"2.87",,,,,,,,
"US1WAKP0001","KINGSTON 2.7 SSE, WA US","2010-10",,,,"17","7",,,,,,,,,,,"0.83",,,,"3.19",,,,,,,,
"US1WAKP0001","KINGSTON 2.7 SSE, WA US","2010-12",,,,"19","13",,,,,,,,,,,"1.90",,,,"6.21",,,,,,,,
"US1WASN0004","EVERETT 2.0 N, WA US","2010-01",,,,"18","11","0","0",,,,,,,"0","0.0","0.87",,,,"3.83","0.0",,,,,,,
"US1WASN0004","EVERETT 2.0 N, WA US","2010-02",,,,"15","8","0","0",,,,,,,"0","0.0","0.27",,,,"1.60","0.0",,,,,,,
"US1WASN0004","EVERETT 2.0 N, WA US","2010-03",,,,"18","7","0","0",,,,,,,"0","0.0","0.69",,,,"2.35","0.0",,,,,,,
"US1WASN0004","EVERETT 2.0 N, WA US","2010-04",,,,"15","8","0","0",,,,,,,"0","0.0","0.64",,,,"2.72","0.0",,,,,,,
"US1WASN0004","EVERETT 2.0 N, WA US","2010-06",,,,"17","11","0","0",,,,,,,"0","0.0","0.86",,,,"4.15","0.0",,,,,,,
"US1WASN0004","EVERETT 2.0 N, WA US","2010-11",,,,"21","11","1","0",,,,,,,"1","0.0","0.57",,,,"3.93","0.0",,,,,,,
"US1WASN0004","EVERETT 2.0 N, WA US","2010-12",,,,"23","11",,,,,,,,,,,"0.79",,,,"4.15",,,,,,,,
"US1WAKG0009","KENT 2.9 ENE, WA US","2010-01",,,,"22","17",,,,,,,,,,,"0.85",,,,"6.93",,,,,,,,
"US1WAKG0009","KENT 2.9 ENE, WA US","2010-02",,,,"17","12",,,,,,,,,,,"0.52",,,,"3.56",,,,,,,,
"US1WAKG0009","KENT 2.9 ENE, WA US","2010-03",,,,"18","12",,,,,,,,,,,"1.09",,,,"4.42",,,,,,,,
"US1WAKG0009","KENT 2.9 ENE, WA US","2010-04",,,,"16","10",,,,,,,,,,,"0.93",,,,"3.29",,,,,,,,
"US1WAKG0009","KENT 2.9 ENE, WA US","2010-05",,,,"21","14",,,,,,,,,,,"0.49",,,,"4.06",,,,,,,,
"US1WAKG0009","KENT 2.9 ENE, WA US","2010-06",,,,"13","9",,,,,,,,,,,"0.66",,,,"3.73",,,,,,,,
"US1WAKG0009","KENT 2.9 ENE, WA US","2010-07",,,,"4","2",,"0",,,,,,,,"0.0","0.83",,,,"1.04","0.0",,,,,,,
"US1WAKG0009","KENT 2.9 ENE, WA US","2010-08",,,,"4","2",,"0",,,,,,,,"0.0","0.27",,,,"0.41","0.0",,,,,,,
"US1WAKG0009","KENT 2.9 ENE, WA US","2010-09",,,,"14","8",,,,,,,,,,,"0.62",,,,"2.57",,,,,,,,
"US1WAKG0009","KENT 2.9 ENE, WA US","2010-10",,,,"12","10",,,,,,,,,,,"1.25",,,,"4.72",,,,,,,,
"US1WAKG0009","KENT 2.9 ENE, WA US","2010-11",,,,"24","15",,,,,,,,,,,"1.50",,,,"5.63",,,,,,,,
"US1WAKG0009","KENT 2.9 ENE, WA US","2010-12",,,,"23","15",,,,,,,,,,,"2.06",,,,"8.37",,,,,,,,
"US1WAKP0003","BREMERTON 1.8 NE, WA US","2010-01",,,,"22","15","0","0",,,,,,,"0","0.0","1.63",,,,"8.48","0.0",,,,,,,
"US1WAKP0003","BREMERTON 1.8 NE, WA US","2010-02",,,,"17","12","0","0",,,,,,,"0","0.0","0.92",,,,"5.15","0.0",,,,,,,
"US1WAKP0003","BREMERTON 1.8 NE, WA US","2010-04",,,,"17","10","0","0",,,,,,,"0","0.0","0.68",,,,"3.51","0.0",,,,,,,
"US1WAKP0003","BREMERTON 1.8 NE, WA US","2010-05",,,,"18","12","0","0",,,,,,,"0","0.0","0.77",,,,"4.57","0.0",,,,,,,
"US1WAKP0003","BREMERTON 1.8 NE, WA US","2010-06",,,,"16","8","0","0",,,,,,,"0","0.0","0.43",,,,"2.06","0.0",,,,,,,
"US1WAKP0003","BREMERTON 1.8 NE, WA US","2010-07",,,,"4","1",,"0",,,,,,,,"0.0","0.17",,,,"0.24","0.0",,,,,,,
"US1WAKP0003","BREMERTON 1.8 NE, WA US","2010-08",,,,"8","2","0","0",,,,,,,"0","0.0","0.38",,,,"0.62","0.0",,,,,,,
"US1WAKP0003","BREMERTON 1.8 NE, WA US","2010-09",,,,"20","10","0","0",,,,,,,"0","0.0","0.90",,,,"4.29","0.0",,,,,,,
"US1WASN0002","PAINE FIELD LAKE STICKNEY 2.1, WA US","2010-01",,,,"25","17",,,,,,,,,,,"1.02",,,,"5.50",,,,,,,,
"US1WASN0002","PAINE FIELD LAKE STICKNEY 2.1, WA US","2010-02",,,,"18","11",,,,,,,,,,,"0.60",,,,"2.81",,,,,,,,
"US1WASN0002","PAINE FIELD LAKE STICKNEY 2.1, WA US","2010-03",,,,"14","10",,,,,,,,,,,"0.76",,,,"2.79",,,,,,,,
"US1WAKG0007","NORTH BEND 2.8 SE, WA US","2010-01",,,,"22","15",,,,,,,,,,,"1.36",,,,"8.87",,,,,,,,
"US1WAKG0007","NORTH BEND 2.8 SE, WA US","2010-02",,,,"16","11",,,,,,,,,,,"0.69",,,,"3.64",,,,,,,,
"US1WAKG0007","NORTH BEND 2.8 SE, WA US","2010-03",,,,"19","12",,,,,,,,,,,"1.24",,,,"7.37",,,,,,,,
"US1WAKG0007","NORTH BEND 2.8 SE, WA US","2010-04",,,,"22","15",,,,,,,,,,,"1.58",,,,"7.18",,,,,,,,
"US1WAKG0007","NORTH BEND 2.8 SE, WA US","2010-05",,,,"21","17",,,,,,,,,,,"1.33",,,,"7.66",,,,,,,,
"US1WAKG0007","NORTH BEND 2.8 SE, WA US","2010-06",,,,"16","13",,,,,,,,,,,"0.92",,,,"5.40",,,,,,,,
"US1WAKG0007","NORTH BEND 2.8 SE, WA US","2010-07",,,,"3","3",,"0",,,,,,,,"0.0","0.22",,,,"0.58","0.0",,,,,,,
"US1WAKG0007","NORTH BEND 2.8 SE, WA US","2010-08",,,,"6","3",,"0",,,,,,,,"0.0","0.28",,,,"0.76","0.0",,,,,,,
"US1WAKG0007","NORTH BEND 2.8 SE, WA US","2010-09",,,,"18","13",,,,,,,,,,,"1.56",,,,"6.63",,,,,,,,
"US1WAKG0007","NORTH BEND 2.8 SE, WA US","2010-10",,,,"13","11",,,,,,,,,,,"1.97",,,,"7.42",,,,,,,,
"US1WAKG0007","NORTH BEND 2.8 SE, WA US","2010-11",,,,"22","17",,,,,,,,,,,"1.70",,,,"9.02",,,,,,,,
"US1WAKG0007","NORTH BEND 2.8 SE, WA US","2010-12",,,,"17","14",,,,,,,,,,,"2.86",,,,"11.45",,,,,,,,
"US1WAKG0128","BOTHELL 2.5 SSW, WA US","2010-01",,,,"18","11",,,,,,,,,,,"1.30",,,,"5.62",,,,,,,,
"US1WAKG0128","BOTHELL 2.5 SSW, WA US","2010-02",,,,"14","9",,,,,,,,,,,"0.37",,,,"2.60",,,,,,,,
"US1WAKG0008","RAVENSDALE 4.0 SE, WA US","2010-05",,,,"20","13",,,,,,,,,,,"1.61",,,,"7.76",,,,,,,,
"US1WAKG0008","RAVENSDALE 4.0 SE, WA US","2010-06",,,,"19","12",,,,,,,,,,,"1.09",,,,"6.68",,,,,,,,
"US1WAKG0008","RAVENSDALE 4.0 SE, WA US","2010-07",,,,"4","3",,"0",,,,,,,,"0.0","0.32",,,,"0.76","0.0",,,,,,,
"US1WAKG0008","RAVENSDALE 4.0 SE, WA US","2010-08",,,,"8","3",,,,,,,,,,,"1.84",,,,"2.42",,,,,,,,
"US1WAKG0008","RAVENSDALE 4.0 SE, WA US","2010-09",,,,"17","11",,,,,,,,,,,"1.54",,,,"5.53",,,,,,,,
"US1WAKG0008","RAVENSDALE 4.0 SE, WA US","2010-10",,,,"13","10",,,,,,,,,,,"1.26",,,,"6.20",,,,,,,,
"US1WAKG0008","RAVENSDALE 4.0 SE, WA US","2010-11",,,,"25","20",,,,,,,,,,,"1.67",,,,"9.88",,,,,,,,
"US1WAKG0008","RAVENSDALE 4.0 SE, WA US","2010-12",,,,"20","15",,,,,,,,,,,"1.81",,,,"9.57",,,,,,,,
"US1WAPR0003","PARKLAND 0.9 NE, WA US","2010-04",,,,"20","10",,,,,,,,,,,"0.58",,,,"2.94",,,,,,,,
"US1WAPR0003","PARKLAND 0.9 NE, WA US","2010-05",,,,"22","14",,,,,,,,,,,"0.72",,,,"4.19",,,,,,,,
"US1WAPR0003","PARKLAND 0.9 NE, WA US","2010-06",,,,"16","11",,,,,,,,,,,"0.76",,,,"3.90",,,,,,,,
"US1WAKG0005","MERCER ISLAND 1.5 NW, WA US","2010-01",,,,"20","16",,,,,,,,,,,"1.17",,,,"6.20",,,,,,,,
"US1WAKG0005","MERCER ISLAND 1.5 NW, WA US","2010-02",,,,"16","12",,,,,,,,,,,"0.58",,,,"3.06",,,,,,,,
"US1WAKG0005","MERCER ISLAND 1.5 NW, WA US","2010-03",,,,"19","6",,,,,,,,,,,"0.78",,,,"2.80",,,,,,,,
"US1WAKG0005","MERCER ISLAND 1.5 NW, WA US","2010-04",,,,"20","8",,,,,,,,,,,"0.84",,,,"3.20",,,,,,,,
"US1WAKG0005","MERCER ISLAND 1.5 NW, WA US","2010-05",,,,"16","7",,,,,,,,,,,"0.48",,,,"1.93",,,,,,,,
"US1WAKG0005","MERCER ISLAND 1.5 NW, WA US","2010-06",,,,"11","5",,,,,,,,,,,"0.46",,,,"1.76",,,,,,,,
"US1WAKG0005","MERCER ISLAND 1.5 NW, WA US","2010-07",,,,"4","3",,,,,,,,,,,"0.61",,,,"0.84",,,,,,,,
"US1WAKG0005","MERCER ISLAND 1.5 NW, WA US","2010-08",,,,"2","2",,,,,,,,,,,"0.19",,,,"0.35",,,,,,,,
"US1WAKG0005","MERCER ISLAND 1.5 NW, WA US","2010-09",,,,"16","11",,,,,,,,,,,"1.22",,,,"4.14",,,,,,,,
"US1WAKG0005","MERCER ISLAND 1.5 NW, WA US","2010-10",,,,"12","10",,,,,,,,,,,"1.22",,,,"3.87",,,,,,,,
"US1WAKG0005","MERCER ISLAND 1.5 NW, WA US","2010-11",,,,"19","14",,,,,,,,,,,"1.21",,,,"4.33",,,,,,,,
"US1WAKG0005","MERCER ISLAND 1.5 NW, WA US","2010-12",,,,"21","16","0","0",,,,,,,"0","0.0","2.09",,,,"7.96","0.0",,,,,,,
"US1WAPR0006","SUMMIT 1.1 WSW, WA US","2010-04",,,,"20","9","0","0",,,,,,,"0","0.0","0.58",,,,"2.87","0.0",,,,,,,
"US1WAPR0006","SUMMIT 1.1 WSW, WA US","2010-05",,,,"21","13","0","0",,,,,,,"0","0.0","0.57",,,,"4.29","0.0",,,,,,,
"US1WAPR0006","SUMMIT 1.1 WSW, WA US","2010-06",,,,"16","11","0","0",,,,,,,"0","0.0","0.81",,,,"3.83","0.0",,,,,,,
"US1WAPR0006","SUMMIT 1.1 WSW, WA US","2010-07",,,,"3","2",,"0",,,,,,,,"0.0","0.26",,,,"0.44","0.0",,,,,,,
"US1WAPR0006","SUMMIT 1.1 WSW, WA US","2010-08",,,,"4","2",,"0",,,,,,,,"0.0","0.19",,,,"0.42","0.0",,,,,,,
"US1WAPR0006","SUMMIT 1.1 WSW, WA US","2010-10",,,,"13","9",,"0",,,,,,,,"0.0","0.89",,,,"4.37","0.0",,,,,,,
"US1WAPR0006","SUMMIT 1.1 WSW, WA US","2010-11",,,,"24","17","4","2",,,,,,,"3","4.0","0.90",,,,"5.92","5.8",,,,,,,
"US1WAPR0006","SUMMIT 1.1 WSW, WA US","2010-12",,,,"20","13","3","1",,,,,,,"3","3.2","1.01",,,,"6.15","3.5",,,,,,,
"US1WAKG0004","RENTON 3.2 E, WA US","2010-01",,,,"24","16","0","0",,,,,,,"0","0.0","0.88",,,,"6.57","0.0",,,,,,,
"US1WAKG0004","RENTON 3.2 E, WA US","2010-02",,,,"21","14",,"0",,,,,,,,"0.0","0.51",,,,"3.69","0.0",,,,,,,
"US1WAKG0004","RENTON 3.2 E, WA US","2010-03",,,,"24","12","0","0",,,,,,,"0","0.0","0.97",,,,"5.06","0.0",,,,,,,
"US1WAKG0004","RENTON 3.2 E, WA US","2010-04",,,,"24","14","0","0",,,,,,,"0","0.0","0.85",,,,"3.84","0.0",,,,,,,
"US1WAKG0004","RENTON 3.2 E, WA US","2010-05",,,,"20","13","0","0",,,,,,,"0","0.0","0.50",,,,"3.88","0.0",,,,,,,
"US1WAKG0004","RENTON 3.2 E, WA US","2010-06",,,,"13","11",,"0",,,,,,,,"0.0","0.68",,,,"3.44","0.0",,,,,,,
"US1WAKG0004","RENTON 3.2 E, WA US","2010-07",,,,"3","2",,"0",,,,,,,,"0.0","0.13",,,,"0.26","0.0",,,,,,,
"US1WAKG0004","RENTON 3.2 E, WA US","2010-08",,,,"4","2",,"0",,,,,,,,"0.0","0.43",,,,"0.58","0.0",,,,,,,
"US1WAKG0004","RENTON 3.2 E, WA US","2010-10",,,,"13","10",,,,,,,,,,,"1.55",,,,"6.18",,,,,,,,
"US1WAKG0004","RENTON 3.2 E, WA US","2010-11",,,,"20","13","5","1",,,,,,,"7","7.0","1.52",,,,"5.94","7.5",,,,,,,
"US1WAKG0004","RENTON 3.2 E, WA US","2010-12",,,,"24","14","0","0",,,,,,,"0","0.0","2.44",,,,"8.30","0.0",,,,,,,
"US1WAKG0125","AUBURN 4.8 ENE, WA US","2010-01",,,,"20","11",,,,,,,,,,,"0.88",,,,"5.65",,,,,,,,
"US1WAKG0125","AUBURN 4.8 ENE, WA US","2010-02",,,,"18","13",,,,,,,,,,,"0.48",,,,"3.62",,,,,,,,
"US1WAKG0125","AUBURN 4.8 ENE, WA US","2010-04",,,,"23","16",,,,,,,,,,,"1.12",,,,"4.59",,,,,,,,
"US1WAKG0125","AUBURN 4.8 ENE, WA US","2010-05",,,,"22","16",,,,,,,,,,,"1.05",,,,"5.95",,,,,,,,
"US1WAKG0125","AUBURN 4.8 ENE, WA US","2010-06",,,,"19","12",,,,,,,,,,,"0.60",,,,"4.87",,,,,,,,
"US1WAKG0125","AUBURN 4.8 ENE, WA US","2010-07",,,,"5","2",,,,,,,,,,,"0.47",,,,"0.94",,,,,,,,
"US1WAKG0125","AUBURN 4.8 ENE, WA US","2010-08",,,,"4","1",,"0",,,,,,,,"0.0","0.27",,,,"0.36","0.0",,,,,,,
"US1WAKG0125","AUBURN 4.8 ENE, WA US","2010-09",,,,"20","12",,,,,,,,,,,"0.65",,,,"4.12",,,,,,,,
"US1WAKG0125","AUBURN 4.8 ENE, WA US","2010-11",,,,"26","16",,,,,,,,,,,"1.48",,,,"6.62",,,,,,,,
"US1WAKG0125","AUBURN 4.8 ENE, WA US","2010-12",,,,"27","14",,,,,,,,,,,"1.22",,,,"8.02",,,,,,,,
"US1WAKG0089","SEATTLE 5.0 NNW, WA US","2010-01",,,,"18","14",,,,,,,,,,,"1.00",,,,"6.78",,,,,,,,
