"STATION","NAME","DATE","AWND","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08"
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-09-27",,,"0.02",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-09-28",,,"0.02",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-09-29",,,"0.01",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-09-30",,,"0.15",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-10-01",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-10-02",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-10-03",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-10-04",,,"0.71",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-10-05",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-10-06",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-10-07",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-10-08",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-10-09",,,"0.01",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-10-10",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-10-11",,,"0.07",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-10-12",,,"0.27",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-10-13",,,"0.17",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-10-14",,,"0.80",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-10-15",,,"1.42",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-10-16",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-10-17",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-10-18",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-10-19",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-10-20",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-10-21",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-10-22",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-10-23",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-10-24",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-10-25",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-10-26",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-10-27",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-10-28",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-10-29",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-10-30",,,"0.07",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-10-31",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-11-01",,,"0.06",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-11-02",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-11-03",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-11-04",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-11-05",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-11-06",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-11-07",,,"0.11",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-11-08",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-11-09",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-11-10",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-11-11",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-11-12",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-11-13",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-11-14",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-11-15",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-11-16",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-11-17",,,"2.13",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-11-18",,,"0.41",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-11-19",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-11-20",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-11-21",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-11-22",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-11-23",,,"0.35",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-11-24",,,"1.30",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-11-25",,,"0.01",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-11-26",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-11-27",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-11-28",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-11-29",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-11-30",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-12-01",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-12-02",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-12-03",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-12-04",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-12-05",,,"0.03",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-12-06",,,"0.19",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-12-07",,,"0.29",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-12-08",,,"0.01",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-12-09",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-12-10",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-12-11",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-12-12",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-12-13",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-12-14",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-12-15",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-12-16",,,"0.15",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-12-17",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-12-18",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-12-19",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-12-20",,,"0.13",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-12-23",,,"0.44",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-12-24",,,"1.72",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-12-25",,,"0.01",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-12-28",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-12-30",,,"0.01",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2014-12-31",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-01-01",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-01-02",,,"0.11",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-01-03",,,"0.81",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-01-04",,,"1.74",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-01-05",,,"0.06",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-01-06",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-01-07",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-01-08",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-01-09",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-01-10",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-01-11",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-01-12",,,"0.10",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-01-13",,,"0.04",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-01-17",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-01-18",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-01-19",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-01-20",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-01-21",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-01-22",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-01-23",,,"0.62",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-01-24",,,"0.45",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-01-25",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-01-26",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-01-27",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-01-28",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-01-29",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-01-30",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-01-31",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-02-01",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-02-02",,,"0.31",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-02-03",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-02-04",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-02-05",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-02-06",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-02-07",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-02-08",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-02-09",,,"0.41",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-02-10",,,"0.42",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-02-11",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-02-12",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-02-13",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-02-14",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-02-15",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-02-16",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-02-17",,,"0.96",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-02-18",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-02-19",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-02-20",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-02-21",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-02-22",,,"0.35",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-02-23",,,"0.47",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-02-24",,,"0.31",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-02-25",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-02-26",,,"0.52",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-02-27",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-02-28",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-03-01",,,"0.03",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-03-02",,,"0.02",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-03-03",,,"0.08",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-03-04",,,"0.09",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-03-05",,,"0.37",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-03-06",,,"0.09",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-03-07",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-03-08",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-03-09",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-03-10",,,"0.01",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-03-11",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-03-12",,,"0.03",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-03-13",,,"0.01",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-03-14",,,"0.34",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-03-15",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-03-16",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-03-17",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-03-18",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-03-19",,,"0.31",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-03-20",,,"0.53",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-03-21",,,"0.01",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-03-22",,,"0.18",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-03-23",,,"0.58",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-03-24",,,"0.01",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-03-25",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-03-26",,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-03-27",,,"0.10",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-03-30",,,"0.32",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-03-31",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-04-01",,,"0.08",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-04-02",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-04-03",,,"0.38",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-04-04",,,"0.40",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-04-05",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-04-14",,,"0.92",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-04-15",,,"0.05",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-05-07",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-05-08",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-05-09",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-05-10",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-05-11",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-05-12",,,"0.01",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-05-13",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-05-14",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-05-15",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-05-16",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-05-17",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-05-21",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-05-22",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-05-23",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-05-24",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-05-25",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-05-26",,,"0.70",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-05-27",,,"0.70",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-05-28",,,"0.35",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-05-29",,,"0.19",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-05-30",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-05-31",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-06-01",,,"0.08",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-06-02",,,"0.06",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-06-03",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-06-04",,,"0.12",,,,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-06-05",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-06-06",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-06-07",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-06-08",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2015-06-09",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
